commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,commit_time,fix,isBug,bug_id
9b4ccaa0429216838d1b0eb4d580e16e2b076ceb,1,0,0,5,0.062592593,1,0.006341154,0.001268231,0.025974026,1032,1.459147917,7,1,1310616169,0,0,
512ab8ecb0835f807804636214a31a873fedd0d2,1,0,0,3,0.5303125,1,0.034653465,0.004950495,0.006493506,202,0,9,1,1310661914,0,0,
3bef15d34f9dd50d3015340e53bae0e8f53bdf4d,1,0,0,5,16.06967593,1,0.372641509,0.075471698,0.012903226,148,0.921764712,13,1,1310784046,0,0,
65d4d8d858798f76be48b63b98b7a802bc82ab34,1,0,0,4,11.89491319,3,0.028415301,0.02295082,0.025806452,330,1.390353722,17,1,1311043777,0,0,
1859663b85470197527c7591d241128919df58ef,1,0,0,6,15.84934028,2,0.026946108,0.011976048,0.019354839,142,1.52623491,9,1,1311128693,0,0,
74336709b0e06412a81ac20c045d1ecbfe91e948,1,0,0,6,6.260748911,7,0.1447952,0.090268719,0.126582278,651,3.409831567,29,2,1311051623,0,0,
c9e302f6271291e3b293e8c170663ac2378dbded,1,0,0,5,0.000532407,1,0.028415301,0.02295082,0.025316456,330,1.390353722,17,1,1311051669,0,0,
047c4b370c72429eae3a9abbc02cf02366c91892,1,0,0,6,4.924185957,2,0.083248731,0.07106599,0.018987342,661,0.340171098,14,1,1311097747,1,0,
43c69772458c60a830096332a4a76b818999a4eb,1,0,0,2,0.674953704,1,0.001727116,0.001727116,0.006329114,579,0,9,1,1311109939,1,0,
4a14ef2e1341fe9040faf08a3ac89d143ed8d8c5,1,0,0,6,0.892569444,1,0.026946108,0.011976048,0.018987342,142,1.52623491,9,1,1311128741,0,0,
c207f906515360db02d2188541c2ed4b5a3c863e,1,0,0,1,0,0,0.997987928,0,0.006289308,497,0,9,1,1311130725,0,0,
1c9404e92f5f21352a38d9a6e013a1fa0a431609,1,0,0,7,3.514311343,2,0.008658009,0.008658009,0.012578616,125,1,2,2,1311175665,0,0,
9c50be51ac92a317a1bd5247ea903026770655d0,1,0,0,4,11.68597222,1,0.010416667,0.010416667,0.006289308,96,0,0,0,1311176120,0,0,
00a94a54d980ca62cf7d24a57785ae60a547dcfe,1,0,0,7,0.006018519,1,0.008658009,0.008658009,0.012578616,125,1,2,2,1311176185,0,0,
37dbbc0cde33b61b7eb8c860a86cc5068cb548f4,1,0,0,6,0.043333333,1,0.009433962,0.009433962,0.006289308,106,0,1,1,1311179929,0,0,
ca8f352cc4476d89c1f127e70fb12d38b04929e3,1,0,0,1,0,0,0.982142857,0,0.01242236,756,0.604123458,14,1,1311207494,0,0,
3574632a0f48902102b18fe8acb307d1253fad08,1,0,0,3,13.61173611,1,0.316742081,0.004524887,0.00621118,221,0,7,1,1311266345,0,0,
81938a8550c07293eb2dda71a6f209d09f93b172,1,0,0,4,1.075300926,1,0.96875,0.96875,0.00621118,96,0,0,0,1311269026,0,0,
2998035652688d98797687f2a0a21146bd64f6d1,1,0,0,6,16.39411511,5,0.410186199,0.077765608,0.115151515,265,3.4186549,21,1,1311354476,1,0,
49a537372acc5472355a559b9f64d827bf87fea5,1,0,0,7,0,12,0.091821743,0.591087169,0.215189873,651,3.679574711,45,2,1311060552,0,0,
d8e7003b428c7acd414c9f9950ad8bf8923e1f73,1,0,0,7,6.50439925,4,0.314083997,0.05141202,0.130434783,756,2.750574992,39,2,1311285693,1,0,
af49fc725e241d47067dcffc43f423456e611766,1,0,0,2,0.001666667,1,0,0.010162602,0.00621118,492,0,9,1,1311285837,0,0,
63763faec3e4709af731e133c67a15f3c95cb40b,1,0,0,5,0.088541667,1,0.096247961,0.04730832,0.01242236,519,0.752626956,7,1,1311293343,0,0,
39f3dd285e584ca41b006c17dee4f60f49c96c04,1,0,0,6,3.265873538,2,0.407729995,0.077299946,0.115151515,265,3.4186549,21,1,1311354573,0,0,
5578b76f5b23408834dd2707bc4d8c5f36bf6b16,1,0,0,7,0.989884259,1,0.042553191,0.036474164,0.018181818,125,1.273650919,2,2,1311371219,0,0,
da3646a4100803ee26a96b50d666c7d3410f8594,1,0,0,2,3.23681713,1,0.710526316,0.092105263,0.041666667,188,2.279398352,16,1,1311634234,0,0,
df4d405d80597f1dfab105e19d91a0b0aea9c3d9,1,0,0,6,0.272484086,2,0.105981112,0.513116474,0.048484848,696,2.485022736,18,1,1311614209,0,0,
e2729cb1f0c4b267c03b2cb637c804a6b7af4740,1,0,0,3,0.232002315,1,0.710526316,0.092105263,0.041666667,188,2.279398352,16,1,1311634254,0,0,
8a698fb6f1c0794a4ca85d787f7dfec312be3017,1,0,0,5,5.409340278,4,0.17573595,0.127564674,0.041666667,273,2.27207568,16,1,1311702481,0,0,
bb806292421bdcb90fc6bcddc94bf7a6effb0a16,1,0,0,6,1.283314394,4,0.112570356,0.153846154,0.071428571,694,3.123827268,18,1,1311649107,0,0,
f15f910036a823069c5883567aa5b4116b3b1572,1,0,0,5,0.618622685,1,0.17573595,0.127564674,0.041666667,273,2.27207568,16,1,1311702556,0,0,
888f8dfefe352d4aead3868ba5dd0fa56f22b0e4,1,0,0,6,17.52256173,3,0.08623298,0.08623298,0.017857143,459,0.725507867,10,1,1311718245,0,0,
1b54d25a145d3a1d69a7305f869a87dc736b9d57,1,0,0,5,18.93598958,2,0.01369863,0.01369863,0.011904762,130,0.918295834,9,1,1311719469,0,0,
9b16e10b50b19dd4bce8b0412c0c8a91e44eaa01,1,0,0,3,20.87459491,1,0,0.007575758,0.005952381,132,0,8,1,1311788663,0,0,
