commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,fix,isBug,bug_id,commit_time
c9d687e7f52715d32d51e959293c2480c9a3ab1a,1,0,0,258,21.58787931,6,0.009096171,0.017200033,0.009808292,2568,3.956613974,47,5,0,0,,1453201100
596dc3ecafccd4b9e6ec523ef81832f007d1dee6,1,0,0,253,0,4,0.237525632,0.231373889,0.012032086,631,4.015702964,80,4,0,0,,1453208866
6e15162561805d678c30fd7dc0d80f9545669b33,1,0,0,252,0.853368056,1,0.014996809,0.008615188,0.002673797,1246,1.846373549,24,2,0,0,,1453219227
c1e8ec576a391c9431ec50eb8eb60c083417b4c7,1,0,0,251,0.000648148,1,0.001582278,0,0.000445633,632,0,0,0,0,0,,1453220002
1325b8d85e95dc81a826d53e7da3094747e2586b,1,0,0,258,0.370277778,1,0.013201594,0.009133178,0.00891663,2575,3.771630391,43,5,0,0,,1453223618
d3657e27ca82c02c46dd1e89dd6cd80d786711e8,1,0,0,251,0.000717593,1,0.001579779,0,0.000445831,633,0,0,0,0,0,,1453225192
c9916d37357c5bdc2795249a7ad8aee3d05e46d4,1,0,0,262,1.045363873,4,0.034631055,0.102987777,0.025526198,2568,4.906266258,109,5,0,0,,1453226323
49c4ef6d274fc7ca17b623edf1ea53001c8eeaa2,1,0,0,95,2.241608796,1,0.004264392,0.010660981,0.000445633,469,0,5,1,1,0,,1453228454
e7e9eb9492ecd7ff909037561a6e7649f2aa7dc7,1,0,0,20,3.73369213,1,0.004914005,0.017199017,0.000445633,407,0,10,1,0,0,,1453238075
e29856f0e0dc5762b60bf3ad0cf3251606ead54d,1,0,0,2,52.15987269,1,0.458375125,0.027081244,0.004875887,127,3.441843403,12,1,0,0,,1453245053
93e0d028a588a1c45f8966f7e2fde82f207616eb,25,640.0502322,16.09542276,253,97.61812577,8,0.296484736,0.304810361,0.009808292,633,3.798765437,59,2,0,0,,1453251986
